Nombre de lots|Surface reelle bati|Nombre pieces principales|Surface terrain
0|94.0|5.0|504.0
0|94.0|5.0|500.0
0|60.0|4.0|465.0
0|77.0|3.0|30.0
0|77.0|3.0|1027.0
0|160.0|4.0|4114.0
0|25.0|1.0|150.0
0|66.0|2.0|150.0
0|60.0|2.0|150.0
0|65.0|3.0|547.0
0|65.0|3.0|692.0
0|168.0|5.0|1920.0
0|100.0|4.0|615.0
1|0.0|0.0|1055.3339192336423
1|47.0|3.0|1055.3339192336423
0|74.0|4.0|1055.3339192336423
0|80.0|5.0|1055.3339192336423
0|36.0|2.0|241.0
0|160.0|5.0|206.0
0|90.0|4.0|999.0
0|90.0|4.0|631.0
1|81.0|4.0|1055.3339192336423
2|33.0|2.0|1055.3339192336423
0|122.0|5.0|594.0
0|122.0|5.0|1000.0
1|0.0|0.0|1055.3339192336423
1|46.0|2.0|1055.3339192336423
1|34.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
0|50.0|3.0|316.0
1|80.0|4.0|1055.3339192336423
0|99.0|4.0|513.0
0|97.0|5.0|591.0
0|76.0|4.0|251.0
2|49.0|2.0|1055.3339192336423
0|143.0|5.0|904.0
0|60.0|3.0|195.0
0|65.0|3.0|195.0
0|104.0|5.0|200.0
0|79.0|3.0|84.0
1|0.0|0.0|1055.3339192336423
1|28.0|1.0|1055.3339192336423
0|130.0|4.0|754.0
0|163.0|5.0|1088.0
1|44.0|2.0|1055.3339192336423
1|76.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
0|0.0|0.0|715.0
0|106.0|5.0|500.0
0|0.0|0.0|500.0
0|106.0|5.0|715.0
0|80.0|4.0|374.0
0|92.0|4.0|312.0
0|98.0|3.0|441.0
0|140.0|5.0|155.0
0|83.0|3.0|524.0
0|215.0|7.0|591.0
0|0.0|0.0|591.0
0|80.0|4.0|505.0
1|0.0|0.0|1055.3339192336423
1|52.0|2.0|1055.3339192336423
0|176.0|8.0|901.0
0|176.0|8.0|671.0
0|100.0|4.0|694.0
1|83.0|4.0|1055.3339192336423
1|86.0|5.0|1055.3339192336423
0|142.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|55.0|2.0|1055.3339192336423
0|90.0|3.0|600.0
0|134.0|4.0|100.0
0|71.0|4.0|289.0
0|30.0|1.0|289.0
0|110.0|5.0|578.0
2|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|13.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|168.0|6.0|379.0
1|65.0|2.0|1055.3339192336423
0|85.0|3.0|396.0
1|44.0|2.0|1055.3339192336423
2|65.0|3.0|1055.3339192336423
0|80.0|1.0|778.0
0|119.0|5.0|350.0
0|119.0|5.0|800.0
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|70.0|3.0|1055.3339192336423
0|171.0|5.0|822.0
0|71.0|4.0|490.0
0|60.0|4.0|441.0
1|43.0|2.0|1055.3339192336423
0|92.0|5.0|1024.0
0|110.0|4.0|706.0
1|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|84.0|4.0|569.0
3|60.0|4.0|1055.3339192336423
0|79.0|2.0|502.0
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
0|100.0|3.0|54.0
0|210.0|6.0|1116.0
0|210.0|6.0|500.0
0|75.0|3.0|500.0
0|75.0|3.0|1116.0
1|0.0|0.0|1055.3339192336423
1|35.0|2.0|1055.3339192336423
0|65.0|4.0|1000.0
0|65.0|4.0|1034.0
0|121.0|3.0|643.0
0|121.0|3.0|746.0
0|78.0|2.0|229.0
0|89.0|5.0|740.0
0|65.0|3.0|423.0
0|95.0|4.0|87.0
0|80.0|4.0|1092.0
0|72.0|3.0|1080.0
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
0|162.0|7.0|440.0
0|133.0|4.0|217.0
0|128.0|5.0|954.0
0|77.0|3.0|954.0
0|76.0|3.0|954.0
1|167.0|5.0|1055.3339192336423
0|135.0|5.0|1500.0
0|135.0|5.0|537.0
1|21.0|1.0|1055.3339192336423
0|92.0|5.0|612.0
0|92.0|5.0|612.0
0|78.0|4.0|568.0
3|128.0|0.0|1055.3339192336423
3|80.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|73.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|34.0|1.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|110.0|3.0|193.0
0|11.0|0.0|193.0
0|43.0|2.0|197.0
0|43.0|2.0|900.0
0|162.0|5.0|572.0
0|162.0|5.0|500.0
2|70.0|4.0|1055.3339192336423
0|62.0|3.0|290.0
0|83.0|4.0|1033.0
1|97.0|5.0|1055.3339192336423
0|96.0|4.0|318.0
0|80.0|3.0|2518.0
0|94.0|4.0|344.0
1|58.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|103.0|4.0|807.0
0|88.0|4.0|276.0
0|73.0|3.0|146.0
2|46.0|2.0|1055.3339192336423
1|10.0|1.0|1055.3339192336423
0|109.0|4.0|835.0
0|109.0|4.0|500.0
1|61.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|112.0|5.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|80.0|4.0|1055.3339192336423
1|98.0|6.0|1055.3339192336423
0|112.0|4.0|500.0
0|112.0|4.0|569.0
0|153.0|4.0|500.0
0|153.0|4.0|1064.0
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|57.0|0.0|1055.3339192336423
2|68.0|0.0|1055.3339192336423
1|59.0|0.0|1055.3339192336423
0|79.0|4.0|390.0
0|51.0|3.0|495.0
0|51.0|2.0|495.0
0|163.0|6.0|495.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|28.0|1.0|1055.3339192336423
0|65.0|3.0|323.0
0|103.0|3.0|1005.0
0|99.0|6.0|200.0
0|119.0|7.0|200.0
0|62.0|3.0|114.0
0|73.0|4.0|482.0
0|110.0|4.0|150.0
0|112.0|4.0|253.0
1|53.0|3.0|1055.3339192336423
1|57.0|3.0|1055.3339192336423
0|95.0|4.0|650.0
0|62.0|4.0|160.0
0|62.0|4.0|160.0
0|69.0|3.0|1075.0
0|120.0|4.0|1000.0
0|120.0|4.0|6120.0
0|100.0|5.0|820.0
0|92.0|4.0|738.0
0|71.0|3.0|272.0
0|120.0|4.0|2136.0
0|120.0|4.0|2009.0
0|110.0|5.0|3273.0
0|110.0|5.0|682.0
0|120.0|4.0|1055.3339192336423
0|67.0|3.0|626.0
0|110.0|5.0|545.0
0|100.0|4.0|800.0
1|24.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|24.0|3.0|70.0
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|150.0|3.0|1055.3339192336423
0|91.0|4.0|840.0
0|107.0|4.0|1434.0
0|107.0|4.0|1000.0
0|102.0|5.0|754.0
1|77.0|4.0|1055.3339192336423
0|66.0|4.0|79.0
0|90.0|3.0|1055.3339192336423
0|223.0|5.0|1055.3339192336423
0|120.0|0.0|1055.3339192336423
0|85.0|3.0|80.0
1|51.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|66.0|3.0|1055.3339192336423
0|127.0|5.0|619.0
1|76.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|62.0|3.0|1055.3339192336423
0|120.0|4.0|1568.0
0|0.0|0.0|1055.3339192336423
0|80.0|5.0|317.0
0|110.0|4.0|1370.0
0|110.0|4.0|500.0
1|0.0|0.0|1055.3339192336423
1|100.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|148.0|6.0|263.0
0|17.0|0.0|500.0
0|17.0|0.0|263.0
0|148.0|6.0|500.0
0|122.0|5.0|688.0
0|124.0|4.0|482.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|60.0|3.0|1055.3339192336423
0|60.0|2.0|378.0
0|79.0|3.0|2000.0
0|79.0|3.0|500.0
0|79.0|3.0|4412.0
2|94.0|5.0|1055.3339192336423
0|60.0|1.0|570.0
0|89.0|4.0|607.0
0|94.0|5.0|408.0
0|78.0|4.0|654.0
0|78.0|4.0|1211.0
0|84.0|4.0|292.0
0|128.0|4.0|800.0
0|128.0|4.0|564.0
0|88.0|3.0|245.0
0|184.0|5.0|480.0
0|0.0|0.0|77.0
0|46.0|5.0|212.0
0|171.0|7.0|509.0
0|193.0|6.0|1979.0
0|193.0|6.0|1000.0
1|0.0|0.0|1055.3339192336423
1|83.0|3.0|1055.3339192336423
0|109.0|4.0|357.0
0|60.0|3.0|584.0
17|180.0|9.0|1055.3339192336423
0|141.0|5.0|288.0
0|141.0|5.0|580.0
0|80.0|3.0|297.0
0|80.0|3.0|297.0
0|160.0|5.0|297.0
0|0.0|0.0|297.0
1|0.0|0.0|1055.3339192336423
1|62.0|3.0|1055.3339192336423
0|110.0|4.0|500.0
0|110.0|4.0|754.0
0|130.0|4.0|115.0
0|115.0|5.0|797.0
0|100.0|4.0|615.0
0|126.0|5.0|800.0
0|95.0|4.0|756.0
0|88.0|4.0|173.0
1|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|114.0|5.0|933.0
0|88.0|4.0|500.0
0|88.0|4.0|1372.0
1|89.0|4.0|1055.3339192336423
0|120.0|5.0|500.0
0|120.0|5.0|600.0
1|85.0|5.0|1055.3339192336423
0|76.0|4.0|737.0
0|144.0|6.0|987.0
0|99.0|4.0|581.0
0|52.0|2.0|635.0
1|52.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|133.0|6.0|248.0
0|137.0|6.0|731.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|65.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|99.0|5.0|802.0
0|59.0|3.0|815.0
0|154.0|5.0|1075.0
0|60.0|3.0|294.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|69.0|3.0|1055.3339192336423
0|220.0|0.0|143.0
1|70.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|78.0|5.0|659.0
0|0.0|0.0|1000.0
0|140.0|3.0|575.0
0|70.0|5.0|207.0
0|247.0|4.0|500.0
0|247.0|4.0|2000.0
0|247.0|4.0|1558.0
0|112.0|4.0|601.0
0|102.0|0.0|160.0
0|80.0|3.0|130.0
0|81.0|4.0|419.0
0|99.0|5.0|752.0
0|196.0|5.0|771.0
0|92.0|4.0|114.0
2|63.0|4.0|1055.3339192336423
2|41.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|77.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|30.0|3.0|203.0
0|154.0|6.0|500.0
0|154.0|6.0|847.0
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|222.0|6.0|1249.0
0|222.0|6.0|934.0
0|0.0|0.0|47.0
0|179.0|4.0|847.0
0|75.0|2.0|145.0
0|130.0|6.0|593.0
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|91.0|4.0|513.0
0|91.0|4.0|500.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|85.0|4.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
1|92.0|3.0|1055.3339192336423
0|115.0|6.0|832.0
0|0.0|0.0|832.0
0|0.0|0.0|832.0
0|99.0|4.0|180.0
0|99.0|4.0|578.0
0|30.0|2.0|62510.0
0|30.0|2.0|4852.0
0|30.0|2.0|514.0
0|88.0|4.0|149.0
0|80.0|4.0|1340.0
0|89.0|4.0|714.0
0|0.0|0.0|712.0
0|0.0|0.0|500.0
1|0.0|0.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|21.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|27.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|90.0|4.0|245.0
1|0.0|0.0|1055.3339192336423
1|85.0|4.0|1055.3339192336423
0|95.0|4.0|959.0
0|116.0|6.0|1117.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|52.0|3.0|1055.3339192336423
2|81.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|50.0|2.0|1055.3339192336423
1|51.0|2.0|1055.3339192336423
0|86.0|4.0|369.0
1|51.0|2.0|1055.3339192336423
0|89.0|4.0|767.0
0|68.0|3.0|84.0
0|137.0|5.0|512.0
0|54.0|2.0|342.0
0|50.0|2.0|342.0
0|51.0|2.0|342.0
0|133.0|5.0|987.0
0|133.0|7.0|1403.0
0|133.0|7.0|699.0
0|187.0|4.0|806.0
0|70.0|3.0|943.0
0|115.0|4.0|800.0
0|105.0|5.0|500.0
0|105.0|5.0|470.0
0|130.0|7.0|663.0
0|130.0|7.0|500.0
1|44.0|1.0|1055.3339192336423
0|73.0|2.0|703.0
1|96.0|5.0|1055.3339192336423
2|61.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|43.0|2.0|1055.3339192336423
0|131.0|5.0|1110.0
0|121.0|4.0|1440.0
0|121.0|4.0|500.0
2|40.0|2.0|1055.3339192336423
0|83.0|3.0|1055.3339192336423
0|136.0|5.0|840.0
0|89.0|4.0|569.0
0|103.0|4.0|186.0
0|75.0|3.0|2638.0
0|87.0|3.0|591.0
0|88.0|5.0|1300.0
0|60.0|4.0|72.0
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|133.0|5.0|850.0
0|62.0|3.0|217.0
1|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|40.0|2.0|1055.3339192336423
0|40.0|2.0|500.0
0|40.0|2.0|716.0
0|87.0|4.0|697.0
0|82.0|3.0|786.0
0|160.0|5.0|500.0
0|160.0|5.0|537.0
0|167.0|5.0|668.0
0|83.0|4.0|430.0
1|39.0|2.0|1055.3339192336423
0|70.0|4.0|380.0
2|81.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|19.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
1|95.0|5.0|1055.3339192336423
0|85.0|4.0|129.0
0|0.0|0.0|60.0
0|131.0|6.0|530.0
1|32.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|90.0|4.0|595.0
0|90.0|4.0|500.0
0|20.0|1.0|465.0
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|41.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|0.0|0.0|176.0
1|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|157.0|7.0|500.0
0|157.0|7.0|1035.0
0|84.0|3.0|739.0
0|160.0|4.0|739.0
0|93.0|4.0|430.0
0|92.0|3.0|1491.0
0|92.0|3.0|500.0
0|19.0|1.0|500.0
0|19.0|1.0|1491.0
0|120.0|4.0|1450.0
1|83.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|141.0|6.0|816.0
1|90.0|5.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|32.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|104.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|84.0|5.0|500.0
0|84.0|5.0|538.0
0|88.0|4.0|554.0
0|55.0|2.0|537.0
0|75.0|4.0|543.0
0|80.0|3.0|312.0
0|144.0|5.0|1426.0
0|71.0|4.0|510.0
0|48.0|2.0|510.0
0|42.0|3.0|510.0
1|40.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|61.0|3.0|1055.3339192336423
1|72.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|70.0|3.0|1055.3339192336423
1|85.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|31.0|2.0|1055.3339192336423
0|53.0|2.0|316.0
3|65.0|3.0|1055.3339192336423
2|78.0|3.0|1055.3339192336423
0|78.0|3.0|857.0
0|214.0|7.0|1055.3339192336423
0|208.0|6.0|645.0
0|208.0|6.0|661.0
0|96.0|4.0|723.0
0|94.0|6.0|733.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|66.0|3.0|1055.3339192336423
1|80.0|3.0|1055.3339192336423
0|89.0|4.0|1130.0
0|89.0|4.0|710.0
0|124.0|4.0|150.0
0|76.0|0.0|150.0
0|220.0|7.0|500.0
0|220.0|7.0|762.0
0|78.0|3.0|594.0
0|101.0|4.0|500.0
0|101.0|4.0|857.0
0|53.0|3.0|820.0
1|45.0|0.0|1055.3339192336423
1|38.0|0.0|1055.3339192336423
0|99.0|5.0|760.0
0|0.0|0.0|1136.0
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|110.0|5.0|225.0
1|71.0|3.0|1055.3339192336423
0|74.0|4.0|614.0
1|59.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|130.0|3.0|15088.0
0|130.0|3.0|1080.0
0|77.0|4.0|489.0
0|77.0|4.0|812.0
0|96.0|4.0|500.0
0|96.0|4.0|1847.0
0|139.0|5.0|1031.0
0|87.0|5.0|1060.0
0|235.0|7.0|1315.0
0|89.0|4.0|632.0
1|0.0|0.0|1055.3339192336423
2|78.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|98.0|5.0|1210.0
0|64.0|3.0|1193.0
4|56.0|3.0|1055.3339192336423
0|133.0|5.0|818.0
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
0|115.0|5.0|500.0
0|115.0|5.0|890.0
0|73.0|3.0|198.0
1|19.0|1.0|1055.3339192336423
0|62.0|3.0|191.0
0|136.0|6.0|3016.0
0|136.0|6.0|1332.0
1|61.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|44.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|39.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|64.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|53.0|2.0|131.0
0|90.0|4.0|482.0
0|115.0|5.0|1317.0
0|39.0|0.0|319.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|47.0|2.0|1055.3339192336423
0|65.0|3.0|98.0
0|65.0|3.0|98.0
0|130.0|4.0|688.0
0|150.0|6.0|1083.0
0|117.0|5.0|1815.0
0|117.0|5.0|1463.0
0|92.0|4.0|447.0
0|84.0|4.0|673.0
0|102.0|6.0|1030.0
0|98.0|4.0|1007.0
0|67.0|4.0|275.0
0|66.0|3.0|134.0
1|19.0|0.0|1055.3339192336423
2|73.0|2.0|1055.3339192336423
1|55.0|2.0|1055.3339192336423
0|124.0|5.0|842.0
0|22.0|1.0|842.0
0|124.0|5.0|600.0
0|124.0|5.0|1089.0
1|50.0|0.0|1055.3339192336423
0|75.0|4.0|777.0
0|172.0|5.0|1001.0
0|212.0|8.0|1000.0
0|212.0|8.0|1900.0
0|60.0|2.0|1055.3339192336423
0|34.0|2.0|1055.3339192336423
0|107.0|4.0|1055.3339192336423
0|63.0|4.0|485.0
0|78.0|4.0|201.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|33.0|2.0|1055.3339192336423
0|146.0|6.0|854.0
0|146.0|6.0|2966.0
0|108.0|6.0|1245.0
0|127.0|5.0|990.0
0|95.0|4.0|1337.0
0|150.0|6.0|500.0
0|150.0|6.0|700.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|67.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|65.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|54.0|3.0|1055.3339192336423
0|81.0|3.0|234.0
0|50.0|2.0|374.0
0|60.0|1.0|374.0
0|52.0|2.0|153.0
0|100.0|5.0|493.0
0|100.0|5.0|500.0
0|89.0|4.0|137.0
0|130.0|5.0|659.0
1|21.0|1.0|1055.3339192336423
1|39.0|2.0|1055.3339192336423
0|140.0|4.0|500.0
0|140.0|4.0|734.0
0|76.0|4.0|742.0
0|80.0|2.0|500.0
0|80.0|2.0|1651.0
3|59.0|3.0|1055.3339192336423
0|99.0|7.0|523.0
2|126.0|4.0|1055.3339192336423
0|78.0|4.0|318.0
1|57.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|113.0|4.0|437.0
0|97.0|4.0|797.0
0|77.0|4.0|551.0
0|100.0|5.0|973.0
0|97.0|5.0|342.0
0|144.0|2.0|600.0
2|85.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|95.0|4.0|424.0
0|91.0|2.0|305.0
0|98.0|2.0|320.0
0|72.0|2.0|656.0
1|74.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|74.0|3.0|394.0
1|90.0|5.0|1055.3339192336423
0|125.0|4.0|907.0
0|103.0|4.0|466.0
0|72.0|0.0|682.0
0|83.0|4.0|682.0
0|118.0|5.0|1055.3339192336423
0|94.0|3.0|271.0
1|72.0|4.0|1055.3339192336423
0|60.0|3.0|214.0
1|39.0|2.0|1055.3339192336423
0|173.0|5.0|527.0
0|114.0|4.0|542.0
0|91.0|4.0|1008.0
1|0.0|0.0|1055.3339192336423
1|52.0|3.0|1055.3339192336423
3|46.0|2.0|1055.3339192336423
0|79.0|4.0|678.0
0|100.0|4.0|422.0
0|172.0|5.0|905.0
0|60.0|4.0|88.0
0|60.0|1.0|88.0
0|75.0|2.0|88.0
0|30.0|2.0|126.0
0|33.0|2.0|126.0
0|49.0|3.0|126.0
0|93.0|3.0|321.0
0|93.0|3.0|500.0
0|127.0|4.0|826.0
0|124.0|3.0|1013.0
0|119.0|5.0|315.0
0|200.0|4.0|555.0
0|280.0|10.0|1008.0
0|50.0|2.0|1008.0
1|0.0|0.0|1055.3339192336423
1|62.0|3.0|1055.3339192336423
3|58.0|3.0|1055.3339192336423
0|74.0|4.0|390.0
0|31.0|1.0|743.0
0|56.0|2.0|743.0
0|64.0|3.0|317.0
0|71.0|3.0|746.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|70.0|3.0|1055.3339192336423
0|102.0|4.0|444.0
0|70.0|3.0|69.0
0|81.0|4.0|285.0
1|56.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|54.0|3.0|1055.3339192336423
1|37.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|155.0|7.0|1467.0
1|85.0|2.0|1055.3339192336423
0|107.0|3.0|1463.0
0|107.0|3.0|500.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|58.0|3.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|98.0|4.0|143.0
2|42.0|2.0|1055.3339192336423
0|123.0|4.0|500.0
0|123.0|4.0|1095.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|45.0|2.0|1055.3339192336423
1|44.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|95.0|5.0|1055.3339192336423
0|20.0|0.0|1055.3339192336423
0|181.0|7.0|1055.3339192336423
0|97.0|3.0|183.0
0|33.0|2.0|244.0
0|66.0|3.0|1055.3339192336423
0|74.0|4.0|518.0
0|103.0|4.0|444.0
1|85.0|4.0|1055.3339192336423
0|163.0|5.0|677.0
0|163.0|5.0|500.0
0|0.0|0.0|766.0
0|0.0|0.0|2000.0
0|0.0|0.0|500.0
0|100.0|4.0|218.0
0|46.0|2.0|286.0
0|40.0|2.0|286.0
0|27.0|3.0|200.0
0|66.0|3.0|354.0
0|140.0|4.0|1035.0
0|105.0|6.0|638.0
0|107.0|4.0|667.0
0|107.0|4.0|500.0
1|0.0|0.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
2|40.0|2.0|1055.3339192336423
0|66.0|4.0|267.0
0|40.0|3.0|55.0
2|34.0|1.0|1055.3339192336423
0|58.0|3.0|180.0
0|68.0|3.0|315.0
0|97.0|4.0|872.0
0|83.0|4.0|443.0
0|22.0|1.0|443.0
0|90.0|3.0|695.0
0|55.0|3.0|6321.0
0|55.0|3.0|1246.0
2|69.0|4.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
1|49.0|2.0|1055.3339192336423
0|106.0|3.0|193.0
0|120.0|5.0|593.0
1|56.0|3.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|88.0|4.0|535.0
0|88.0|4.0|496.0
0|90.0|4.0|299.0
0|125.0|5.0|810.0
0|157.0|4.0|877.0
0|157.0|4.0|431.0
0|143.0|4.0|1008.0
0|143.0|4.0|500.0
0|106.0|4.0|803.0
0|120.0|4.0|672.0
3|110.0|5.0|1055.3339192336423
0|121.0|6.0|924.0
0|42.0|2.0|1626.0
0|42.0|2.0|500.0
0|100.0|5.0|818.0
0|77.0|3.0|917.0
1|45.0|2.0|1055.3339192336423
0|85.0|4.0|404.0
1|35.0|2.0|1055.3339192336423
0|38.0|1.0|600.0
0|38.0|1.0|153.0
0|62.0|2.0|111.0
0|80.0|4.0|385.0
0|95.0|4.0|506.0
0|72.0|2.0|296.0
0|103.0|4.0|296.0
0|49.0|2.0|296.0
0|91.0|3.0|365.0
0|91.0|5.0|116.0
0|96.0|0.0|116.0
0|88.0|4.0|250.0
0|75.0|3.0|651.0
0|123.0|4.0|700.0
0|66.0|4.0|651.0
1|82.0|4.0|1055.3339192336423
0|65.0|4.0|355.0
0|65.0|4.0|625.0
0|64.0|3.0|456.0
0|72.0|3.0|163.0
0|100.0|3.0|4872.0
0|95.0|3.0|4872.0
1|48.0|2.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|135.0|6.0|599.0
1|200.0|0.0|335.0
1|24.0|1.0|1055.3339192336423
1|0.0|0.0|1055.3339192336423
0|85.0|4.0|323.0
0|212.0|5.0|3496.0
0|0.0|0.0|645.0
0|178.0|9.0|645.0
0|120.0|3.0|742.0
0|98.0|4.0|1506.0
0|98.0|4.0|500.0
0|238.0|5.0|2587.0
0|75.0|4.0|75.0
0|0.0|0.0|166.0
1|0.0|0.0|1055.3339192336423
1|22.0|1.0|1055.3339192336423
0|140.0|5.0|512.0
0|140.0|5.0|1047.0
0|76.0|4.0|462.0
0|45.0|3.0|108.0
0|91.0|3.0|77.0
0|65.0|2.0|373.0
1|70.0|3.0|1055.3339192336423
